path;kind;title;year;season;episode;tmdb_id;source
Леди-Баг/Сезон 1/24.mp4;tv_show;Леди-Баг;;1;24;65334;openai-pass1
Леди-Баг/Сезон 1/25.mp4;tv_show;Леди-Баг;;1;25;65334;openai-pass1
Леди-Баг/Сезон 1/26.mp4;tv_show;Леди-Баг;;1;26;65334;openai-pass1
Леди-Баг/Сезон 1/2.mp4;tv_show;Леди-Баг;;1;2;65334;openai-pass1
Леди-Баг/Сезон 1/3.mp4;tv_show;Леди-Баг;;1;3;65334;openai-pass1
Леди-Баг/Сезон 1/4.mp4;tv_show;Леди-Баг;;1;4;65334;openai-pass1
Леди-Баг/Сезон 1/5.mp4;tv_show;Леди-Баг;;1;5;65334;openai-pass1
Леди-Баг/Сезон 1/6.mp4;tv_show;Леди-Баг;;1;6;65334;openai-pass1
Леди-Баг/Сезон 1/7.mp4;tv_show;Леди-Баг;;1;7;65334;openai-pass1
Леди-Баг/Сезон 1/8.mp4;tv_show;Леди-Баг;;1;8;65334;openai-pass1
Леди-Баг/Сезон 1/9.mp4;tv_show;Леди-Баг;;1;9;65334;openai-pass1
Леди-Баг/Сезон 2/0.mp4;tv_show;Леди Баг и Супер-Кот;;2;0;65334;pocket1
Леди-Баг/Сезон 2/10.mp4;tv_show;Леди-Баг;;2;10;65334;openai-pass1
Леди-Баг/Сезон 2/11.mp4;tv_show;Леди-Баг;;2;11;65334;openai-pass1
Леди-Баг/Сезон 2/12.mp4;tv_show;Леди-Баг;;2;12;65334;openai-pass1
Леди-Баг/Сезон 2/13.mp4;tv_show;Леди-Баг;;2;13;65334;openai-pass1
Леди-Баг/Сезон 2/14.mp4;tv_show;Леди-Баг;;2;14;65334;openai-pass1
Леди-Баг/Сезон 2/15.mp4;tv_show;Леди-Баг;;2;15;65334;openai-pass1
Леди-Баг/Сезон 2/16.mp4;tv_show;Леди-Баг;;2;16;65334;openai-pass1
Леди-Баг/Сезон 2/17.mp4;tv_show;Леди-Баг;;2;17;65334;openai-pass1
Леди-Баг/Сезон 2/18.mp4;tv_show;Леди-Баг;;2;18;65334;openai-pass1
Леди-Баг/Сезон 2/19.mp4;tv_show;Леди-Баг;;2;19;65334;openai-pass1
Леди-Баг/Сезон 2/1.mp4;tv_show;Леди-Баг;;2;1;65334;openai-pass1
Леди-Баг/Сезон 2/20.mp4;tv_show;Леди-Баг;;2;20;65334;openai-pass1
Леди-Баг/Сезон 2/21.mp4;tv_show;Леди-Баг;;2;21;65334;openai-pass1
Леди-Баг/Сезон 2/22.mp4;tv_show;Леди-Баг;;2;22;65334;openai-pass1
Леди-Баг/Сезон 2/23.mp4;tv_show;Леди-Баг;;2;23;65334;openai-pass1
Леди-Баг/Сезон 2/24.mp4;tv_show;Леди-Баг;;2;24;65334;openai-pass1
Леди-Баг/Сезон 2/25.mp4;tv_show;Леди-Баг;;2;25;65334;openai-pass1
Леди-Баг/Сезон 2/26.mp4;tv_show;Леди-Баг;;2;26;65334;openai-pass1
Леди-Баг/Сезон 2/2.mp4;tv_show;Леди-Баг;;2;2;65334;openai-pass1
Леди-Баг/Сезон 2/3.mp4;tv_show;Леди-Баг;;2;3;65334;openai-pass1
Леди-Баг/Сезон 2/4.mp4;tv_show;Леди-Баг;;2;4;65334;openai-pass1
Леди-Баг/Сезон 2/5.mp4;tv_show;Леди-Баг;;2;5;65334;openai-pass1
Леди-Баг/Сезон 2/6.mp4;tv_show;Леди-Баг;;2;6;65334;openai-pass1
Леди-Баг/Сезон 2/7.mp4;tv_show;Леди-Баг;;2;7;65334;openai-pass1
Леди-Баг/Сезон 2/8.mp4;tv_show;Леди-Баг;;2;8;65334;openai-pass1
Леди-Баг/Сезон 2/9.mp4;tv_show;Леди-Баг;;2;9;65334;openai-pass1
Леди-Баг/Сезон 3/10.mp4;tv_show;Леди-Баг;;3;10;65334;openai-pass1
Леди-Баг/Сезон 3/11.mp4;tv_show;Леди-Баг;;3;11;65334;openai-pass1
Леди-Баг/Сезон 3/12.mp4;tv_show;Леди-Баг;;3;12;65334;openai-pass1
Леди-Баг/Сезон 3/13.mp4;tv_show;Леди-Баг;;3;13;65334;openai-pass1
Леди-Баг/Сезон 3/14.mp4;tv_show;Леди-Баг;;3;14;65334;openai-pass1
Леди-Баг/Сезон 3/15.mp4;tv_show;Леди-Баг;;3;15;65334;openai-pass1
Леди-Баг/Сезон 3/16.mp4;tv_show;Леди-Баг;;3;16;65334;openai-pass1
Леди-Баг/Сезон 3/17.mp4;tv_show;Леди-Баг;;3;17;65334;openai-pass1
Леди-Баг/Сезон 3/18.mp4;tv_show;Леди-Баг;;3;18;65334;openai-pass1
Леди-Баг/Сезон 3/19.mp4;tv_show;Леди-Баг;;3;19;65334;openai-pass1
Леди-Баг/Сезон 3/1.mp4;tv_show;Леди-Баг;;3;1;65334;openai-pass1
Леди-Баг/Сезон 3/20.mp4;tv_show;Леди-Баг;;3;20;65334;openai-pass1
Леди-Баг/Сезон 3/21.mp4;tv_show;Леди-Баг;;3;21;65334;openai-pass1
Леди-Баг/Сезон 3/22.mp4;tv_show;Леди-Баг;;3;22;65334;openai-pass1
Леди-Баг/Сезон 3/23.mp4;tv_show;Леди-Баг;;3;23;65334;openai-pass1
Леди-Баг/Сезон 3/24.mp4;tv_show;Леди-Баг;;3;24;65334;openai-pass1
Леди-Баг/Сезон 3/25.mp4;tv_show;Леди-Баг;;3;25;65334;openai-pass1
Леди-Баг/Сезон 3/26.mp4;tv_show;Леди-Баг;;3;26;65334;openai-pass1
Леди-Баг/Сезон 3/27.mp4;tv_show;Леди-Баг;;3;27;65334;openai-pass1
Леди-Баг/Сезон 3/28.mp4;tv_show;Леди-Баг;;3;28;65334;openai-pass1
Леди-Баг/Сезон 3/2.mp4;tv_show;Леди-Баг;;3;2;65334;openai-pass1
Леди-Баг/Сезон 3/3.mp4;tv_show;Леди-Баг;;3;3;65334;openai-pass1
Леди-Баг/Сезон 3/4.mp4;tv_show;Леди-Баг;;3;4;65334;openai-pass1
Леди-Баг/Сезон 3/5.mp4;tv_show;Леди-Баг;;3;5;65334;openai-pass1
Леди-Баг/Сезон 3/6.mp4;tv_show;Леди-Баг;;3;6;65334;openai-pass1
Леди-Баг/Сезон 3/7.mp4;tv_show;Леди-Баг;;3;7;65334;openai-pass1
Леди-Баг/Сезон 3/8.mp4;tv_show;Леди-Баг;;3;8;65334;openai-pass1
Леди-Баг/Сезон 3/9.mp4;tv_show;Леди-Баг;;3;9;65334;openai-pass1
Леди-Баг/Сезон 4/10.mp4;tv_show;Леди-Баг;;4;10;65334;openai-pass1
Леди-Баг/Сезон 4/11.mp4;tv_show;Леди-Баг;;4;11;65334;openai-pass1
Леди-Баг/Сезон 4/12.mp4;tv_show;Леди-Баг;;4;12;65334;openai-pass1
Леди-Баг/Сезон 4/13.mp4;tv_show;Леди-Баг;;4;13;65334;openai-pass1
Леди-Баг/Сезон 4/14.mp4;tv_show;Леди-Баг;;4;14;65334;openai-pass1
Леди-Баг/Сезон 4/15.mp4;tv_show;Леди-Баг;;4;15;65334;openai-pass1
Леди-Баг/Сезон 4/16.mp4;tv_show;Леди-Баг;;4;16;65334;openai-pass1
Леди-Баг/Сезон 4/17.mp4;tv_show;Леди-Баг;;4;17;65334;openai-pass1
Леди-Баг/Сезон 4/18.mp4;tv_show;Леди-Баг;;4;18;65334;openai-pass1
Леди-Баг/Сезон 4/19.mp4;tv_show;Леди-Баг;;4;19;65334;openai-pass1
Леди-Баг/Сезон 4/1.mp4;tv_show;Леди-Баг;;4;1;65334;openai-pass1
Леди-Баг/Сезон 4/20.mp4;tv_show;Леди-Баг;;4;20;65334;openai-pass1
Леди-Баг/Сезон 4/21.mp4;tv_show;Леди-Баг;;4;21;65334;openai-pass1
Леди-Баг/Сезон 4/22.mp4;tv_show;Леди-Баг;;4;22;65334;openai-pass1
Леди-Баг/Сезон 4/23.mp4;tv_show;Леди-Баг;;4;23;65334;openai-pass1
Леди-Баг/Сезон 4/24.mp4;tv_show;Леди-Баг;;4;24;65334;openai-pass1
Леди-Баг/Сезон 4/25.mp4;tv_show;Леди-Баг;;4;25;65334;openai-pass1
Леди-Баг/Сезон 4/26.mp4;tv_show;Леди-Баг;;4;26;65334;openai-pass1
Леди-Баг/Сезон 4/2.mp4;tv_show;Леди-Баг;;4;2;65334;openai-pass1
Леди-Баг/Сезон 4/3.mp4;tv_show;Леди-Баг;;4;3;65334;openai-pass1
Леди-Баг/Сезон 4/4.mp4;tv_show;Леди-Баг;;4;4;65334;openai-pass1
Леди-Баг/Сезон 4/5.mp4;tv_show;Леди-Баг;;4;5;65334;openai-pass1
Леди-Баг/Сезон 4/6.mp4;tv_show;Леди-Баг;;4;6;65334;openai-pass1
Леди-Баг/Сезон 4/7.mp4;tv_show;Леди-Баг;;4;7;65334;openai-pass1
Леди-Баг/Сезон 4/8.mp4;tv_show;Леди-Баг;;4;8;65334;openai-pass1
Леди-Баг/Сезон 4/9.mp4;tv_show;Леди-Баг;;4;9;65334;openai-pass1
Леди-Баг/Сезон 5/10.mp4;tv_show;Леди-Баг;;5;10;65334;openai-pass1
Леди-Баг/Сезон 5/11.mp4;tv_show;Леди-Баг;;5;11;65334;openai-pass1
Леди-Баг/Сезон 5/12.mp4;tv_show;Леди-Баг;;5;12;65334;openai-pass1
Леди-Баг/Сезон 5/13.mp4;tv_show;Леди-Баг;;5;13;65334;openai-pass1
Леди-Баг/Сезон 5/14.mp4;tv_show;Леди-Баг;;5;14;65334;openai-pass1
Леди-Баг/Сезон 5/15.mp4;tv_show;Леди-Баг;;5;15;65334;openai-pass1
Леди-Баг/Сезон 5/16.mp4;tv_show;Леди-Баг;;5;16;65334;openai-pass1
Леди-Баг/Сезон 5/17.mp4;tv_show;Леди-Баг;;5;17;65334;openai-pass1
Леди-Баг/Сезон 5/18.mp4;tv_show;Леди-Баг;;5;18;65334;openai-pass1
Леди-Баг/Сезон 5/19.mp4;tv_show;Леди-Баг;;5;19;65334;openai-pass1
Леди-Баг/Сезон 5/1.mp4;tv_show;Леди-Баг;;5;1;65334;openai-pass1
Леди-Баг/Сезон 5/20.mp4;tv_show;Леди-Баг;;5;20;65334;openai-pass1
Леди-Баг/Сезон 5/21.mp4;tv_show;Леди-Баг;;5;21;65334;openai-pass1
Леди-Баг/Сезон 5/22.mp4;tv_show;Леди-Баг;;5;22;65334;openai-pass1
Леди-Баг/Сезон 5/23.mp4;tv_show;Леди-Баг;;5;23;65334;openai-pass1
Леди-Баг/Сезон 5/24.mp4;tv_show;Леди-Баг;;5;24;65334;openai-pass1
Леди-Баг/Сезон 5/25.mp4;tv_show;Леди-Баг;;5;25;65334;openai-pass1
Леди-Баг/Сезон 5/26.mp4;tv_show;Леди-Баг;;5;26;65334;openai-pass1
Леди-Баг/Сезон 5/27.mp4;tv_show;Леди-Баг;;5;27;65334;openai-pass1
Леди-Баг/Сезон 5/2.mp4;tv_show;Леди-Баг;;5;2;65334;openai-pass1
Леди-Баг/Сезон 5/3.mp4;tv_show;Леди-Баг;;5;3;65334;openai-pass1
Леди-Баг/Сезон 5/4.mp4;tv_show;Леди-Баг;;5;4;65334;openai-pass1
Леди-Баг/Сезон 5/5.mp4;tv_show;Леди-Баг;;5;5;65334;openai-pass1
Леди-Баг/Сезон 5/6.mp4;tv_show;Леди-Баг;;5;6;65334;openai-pass1
Леди-Баг/Сезон 5/7.mp4;tv_show;Леди-Баг;;5;7;65334;openai-pass1
Леди-Баг/Сезон 5/8.mp4;tv_show;Леди-Баг;;5;8;65334;openai-pass1
Леди-Баг/Сезон 5/9.mp4;tv_show;Леди-Баг;;5;9;65334;openai-pass1
Леди-Баг/Шанхай_Легенда_о_Леди_Драконе_Zone_Vision.mp4;film;Shanghai: Legend of Lady Dragon;;;;726684;openai-pass1
Леди и бродяга/Мульт_Леди_и_бродяга.mp4;film;Леди и Бродяга;1955;;;10340;manual
Леди и бродяга/Фильм_Леди_и_Бродяга.mp4;film;Lady and the Tramp;2019;;;512895;manual
Ледниковый период/1.mp4;film;Ледниковый период;2002;;;425;franchise
Ледниковый период/2.mp4;film;Ледниковый период 2: Глобальное потепление;2006;;;950;franchise
Ледниковый период/3.mp4;film;Ледниковый период 3: Эра динозавров;2009;;;8355;franchise
Ледниковый период/4.mp4;film;Ледниковый период 4: Континентальный дрейф;2012;;;57800;franchise
Лило и Стич/Лило_и_Стич_2__Большая_проблема_Стича_Дублированныйq720.mp4;film;Лило и Стич 2: Большая проблема Стича;;;;20760;openai-pass1
Лило и Стич/Лило_и_Стич_Дублированный_Провайдер_2q720.mp4;film;Лило и Стич;2002;;;11544;pocket2
Лука (Дублированный)[q720].mp4;film;Лука;;;;508943;openai-pass1
Мадагаскар/1.mp4;film;Мадагаскар;2005;;;953;franchise
Мадагаскар/2.mp4;film;Мадагаскар 2;2008;;;10527;franchise
Мадагаскар/3.mp4;film;Мадагаскар 3;2012;;;80321;franchise
Мадагаскар/Пингвины_Мадагаскара.mp4;film;Пингвины Мадагаскара;2014;;;270946;pocket2
Малефисента/Малефисента:_Владычица_тьмы_Полное_дублирование_iTunes_Провайдер.mp4;film;Maleficent: Mistress of Evil;;;;420809;openai-pass1
Малефисента/Малефисента_Дублированный_Провайдер_2q480.mp4;film;Maleficent;;;;102651;openai-pass1
Мармадюк.MP4;film;Мармадюк;;;;38579;openai-pass1
Маша и медведь/Маша_и_медведь_День_кино_2016_Перевод_1_Провайдер_2q360.mp4;film;Маша и Медведь: День кино;2016;;;467644;pocket2
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s10q480.mp4;tv_show;Маша и Медведь;2009;1;10;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s11q480.mp4;tv_show;Маша и медведь;;1;11;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s12q480.mp4;tv_show;Маша и Медведь;;1;12;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s13q480.mp4;tv_show;Маша и медведь;;1;13;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s14q480.mp4;tv_show;Маша и Медведь;2009;1;14;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s15q480.mp4;tv_show;Маша и Медведь;;1;15;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s16q480.mp4;tv_show;Маша и Медведь;2009;1;16;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s17q480.mp4;tv_show;Маша и Медведь;2009;1;17;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s18q480.mp4;tv_show;Маша и Медведь;;1;18;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s19q480.mp4;tv_show;Маша и Медведь;;1;19;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s1q480.mp4;tv_show;Маша и Медведь;2009;1;1;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s20q480.mp4;tv_show;Маша и медведь;;1;20;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s21q480.mp4;tv_show;Маша и Медведь;;1;21;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s22q480.mp4;tv_show;Маша и Медведь;;1;22;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s23q480.mp4;tv_show;Маша и медведь;;1;23;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s24q480.mp4;tv_show;Маша и Медведь;2009;1;24;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s25q480.mp4;tv_show;Маша и Медведь;;1;25;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s26q480.mp4;tv_show;Маша и Медведь;2009;1;26;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s2q480.mp4;tv_show;Маша и Медведь;;1;2;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s3q480.mp4;tv_show;Маша и медведь;;1;3;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s4q480.mp4;tv_show;Маша и Медведь;;1;4;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s5q480.mp4;tv_show;Маша и Медведь;2009;1;5;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s6q480.mp4;tv_show;Маша и медведь;;1;6;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s7q480.mp4;tv_show;Маша и Медведь;2009;1;7;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s8q480.mp4;tv_show;Маша и Медведь;;1;8;46080;openai-pass1
Маша и медведь/Сезон 1/Маша_и_медведь_Перевод_2_Провайдер_2s1s9q480.mp4;tv_show;Маша и медведь;;1;9;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s10q480.mp4;tv_show;Маша и Медведь;;2;10;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s11q480.mp4;tv_show;Маша и Медведь;2009;2;11;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s12q480.mp4;tv_show;Маша и Медведь;;2;12;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s13q480.mp4;tv_show;Маша и Медведь;2009;2;13;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s14q480.mp4;tv_show;Маша и Медведь;2009;2;14;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s15q480.mp4;tv_show;Маша и Медведь;2009;2;15;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s16q480.mp4;tv_show;Маша и Медведь;2009;2;16;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s17q480.mp4;tv_show;Маша и Медведь;2009;2;17;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s18q480.mp4;tv_show;Маша и Медведь;;2;18;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s19q480.mp4;tv_show;Маша и Медведь;2009;2;19;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s1q480.mp4;tv_show;Маша и Медведь;;2;1;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s20q480.mp4;tv_show;Маша и медведь;;2;20;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s21q480.mp4;tv_show;Маша и Медведь;2009;2;21;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s22q480.mp4;tv_show;Маша и Медведь;2009;2;22;46080;manual
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s23q480.mp4;tv_show;Маша и медведь;;2;23;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s24q480.mp4;tv_show;Маша и Медведь;;2;24;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s25q480.mp4;tv_show;Маша и Медведь;2009;2;25;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s26q480.mp4;tv_show;Маша и Медведь;2009;2;26;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s2q480.mp4;tv_show;Маша и Медведь;;2;2;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s3q480.mp4;tv_show;Маша и Медведь;2009;2;3;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s4q480.mp4;tv_show;Маша и Медведь;;2;4;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s5q480.mp4;tv_show;Маша и Медведь;;2;5;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s6q480.mp4;tv_show;Маша и Медведь;;2;6;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s7q480.mp4;tv_show;Маша и Медведь;;2;7;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s8q480.mp4;tv_show;Маша и Медведь;2009;2;8;46080;openai-pass1
Маша и медведь/Сезон 2/Маша_и_медведь_Перевод_2_Провайдер_2s2s9q480.mp4;tv_show;Маша и Медведь;;2;9;46080;manual
Маша и медведь/Сезон 3/Маша_и_медведь_Перевод_2_Провайдер_2s3s1q480.mp4;tv_show;Маша и Медведь;;3;1;46080;openai-pass1
Маша и медведь/Сезон 3/Маша_и_медведь_Перевод_2_Провайдер_2s3s2q480.mp4;tv_show;Маша и Медведь;;3;2;46080;openai-pass1
Меч в камне (Дублированный)[q720].mp4;film;Меч в камне;;;;9078;openai-pass1
Моана/Моана 2.mp4;film;Moana 2;;;;1241982;openai-pass1
Моана/Моана (Дублированный)[q480].mp4;film;Моана;;;;1108427;openai-pass1
Незнайка/10.mp4;tv_show;Незнайка;;1;10;83637;pocket1
Незнайка/11.mp4;tv_show;Незнайка;;1;11;83637;pocket1
Незнайка/12.mp4;tv_show;Незнайка;;1;12;83637;pocket1
Незнайка/1.mp4;tv_show;Незнайка;;1;1;83637;pocket1
Незнайка/2.mp4;tv_show;Незнайка;;1;2;83637;pocket1
Незнайка/3.mp4;tv_show;Незнайка;;1;3;83637;pocket1
Незнайка/4.mp4;tv_show;Незнайка;;1;4;83637;pocket1
Незнайка/5.mp4;tv_show;Незнайка;;1;5;83637;pocket1
Незнайка/6.mp4;tv_show;Незнайка;;1;6;83637;pocket1
Незнайка/7.mp4;tv_show;Незнайка;;1;7;83637;pocket1
Незнайка/8.mp4;tv_show;Незнайка;;1;8;83637;pocket1
Незнайка/9.mp4;tv_show;Незнайка;;1;9;83637;pocket1
Ну погоди/10.mp4;tv_show;Ну, погоди!;;1;10;6138;pocket1
Ну погоди/11.mp4;tv_show;Ну, погоди!;;1;11;6138;pocket1
Ну погоди/12.mp4;tv_show;Ну, погоди!;;1;12;6138;pocket1
Ну погоди/13.mp4;tv_show;Ну, погоди!;;1;13;6138;pocket1
Ну погоди/14.mp4;tv_show;Ну, погоди!;;1;14;6138;pocket1
Ну погоди/15.mp4;tv_show;Ну, погоди!;;1;15;6138;pocket1
Ну погоди/16.mp4;tv_show;Ну, погоди!;;1;16;6138;pocket1
Ну погоди/17.mp4;tv_show;Ну, погоди!;;1;17;6138;pocket1
Ну погоди/18.mp4;tv_show;Ну, погоди!;;1;18;6138;pocket1
Ну погоди/19.mp4;tv_show;Ну, погоди!;;1;19;6138;pocket1
Ну погоди/1.mp4;tv_show;Ну, погоди!;;1;1;6138;pocket1
Ну погоди/20.mp4;tv_show;Ну, погоди!;;1;20;6138;pocket1
Ну погоди/2.mp4;tv_show;Ну, погоди!;;1;2;6138;pocket1
Ну погоди/3.mp4;tv_show;Ну, погоди!;;1;3;6138;pocket1
Ну погоди/4.mp4;tv_show;Ну, погоди!;;1;4;6138;pocket1
Ну погоди/5.mp4;tv_show;Ну, погоди!;;1;5;6138;pocket1
Ну погоди/6.mp4;tv_show;Ну, погоди!;;1;6;6138;pocket1
Ну погоди/7.mp4;tv_show;Ну, погоди!;;1;7;6138;pocket1
Ну погоди/8.mp4;tv_show;Ну, погоди!;;1;8;6138;pocket1
Ну погоди/9.mp4;tv_show;Ну, погоди!;;1;9;6138;pocket1
Орион и Тьма (Netflix)[s1s1q720].mp4;film;Орион и Тьма;;;;1139829;manual
Отель Трансильвания/1.mp4;film;Монстры на каникулах;2012;;;76492;franchise
Отель Трансильвания/2.mp4;film;Монстры на каникулах 2;2015;;;159824;franchise
Отель Трансильвания/3.mp4;film;Монстры на каникулах 3: Море зовёт;2018;;;400155;franchise
Питер_Пэн_Дублированный_Провайдер_2q720.mp4;film;Питер Пэн;;;;10693;openai-pass1
Планета_сокровищ_Дублированныйq720.mp4;film;Планета Сокровищ;;;;9016;openai-pass1
Покахонтас (Дублированный)[q720].mp4;film;Покахонтас;;;;10530;openai-pass1
Последний дракон (Мосфильм)[s1s1q720].mp4;film;Последний дракон;;;;588648;openai-pass1
Принцесса_и_лягушка_Дублированныйq720.mp4;film;Принцесса И Лягушка;;;;10198;openai-pass1
Простоквашино/1. Трое_из_Простоквашино_Оригиналq360.mp4;film;Трое из Простоквашино;1978;;;77294;pocket2
Простоквашино/2. Каникулы_в_Простоквашино_Оригиналq360.mp4;film;Каникулы в Простоквашино;1980;;;77759;pocket2
Простоквашино/3. Зима_в_Простоквашино_Оригиналq480.mp4;film;Зима в Простоквашино;1984;;;77762;pocket2
Простоквашино/Простоквашино (сериал)/100.mp4;tv_show;Простоквашино;;1;100;86764;pocket1
Простоквашино/Простоквашино (сериал)/10.mp4;tv_show;Простоквашино;;1;10;86764;pocket1
Простоквашино/Простоквашино (сериал)/11.mp4;tv_show;Простоквашино;;1;11;86764;pocket1
Простоквашино/Простоквашино (сериал)/12.mp4;tv_show;Простоквашино;;1;12;86764;pocket1
Простоквашино/Простоквашино (сериал)/13.mp4;tv_show;Простоквашино;;1;13;86764;pocket1
Простоквашино/Простоквашино (сериал)/14.mp4;tv_show;Простоквашино;;1;14;86764;pocket1
Простоквашино/Простоквашино (сериал)/15.mp4;tv_show;Простоквашино;;1;15;86764;pocket1
Простоквашино/Простоквашино (сериал)/16.mp4;tv_show;Простоквашино;;1;16;86764;pocket1
Простоквашино/Простоквашино (сериал)/17.mp4;tv_show;Простоквашино;;1;17;86764;pocket1
Простоквашино/Простоквашино (сериал)/18.mp4;tv_show;Простоквашино;;1;18;86764;pocket1
Простоквашино/Простоквашино (сериал)/19.mp4;tv_show;Простоквашино;;1;19;86764;pocket1
Простоквашино/Простоквашино (сериал)/1.mp4;tv_show;Простоквашино;;1;1;86764;pocket1
Простоквашино/Простоквашино (сериал)/20.mp4;tv_show;Простоквашино;;1;20;86764;pocket1
Простоквашино/Простоквашино (сериал)/21.mp4;tv_show;Простоквашино;;1;21;86764;pocket1
Простоквашино/Простоквашино (сериал)/22.mp4;tv_show;Простоквашино;;1;22;86764;pocket1
Простоквашино/Простоквашино (сериал)/23.mp4;tv_show;Простоквашино;;1;23;86764;pocket1
Простоквашино/Простоквашино (сериал)/24.mp4;tv_show;Простоквашино;;1;24;86764;pocket1
Простоквашино/Простоквашино (сериал)/25.mp4;tv_show;Простоквашино;;1;25;86764;pocket1
Простоквашино/Простоквашино (сериал)/26.mp4;tv_show;Простоквашино;;1;26;86764;pocket1
